converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	105639.889685759	runs_epiclomal/0_0.95_10000/epi_basic/124/cluster_posteriors.tsv.gz	3	141	2	0.828914435828653	0.033203125	0.001220703125	NA	NA	NA	NA
1	105151.222462839	runs_epiclomal/0_0.95_10000/epi_basic/125/cluster_posteriors.tsv.gz	4	152	3	0.710213538667704	0.111328125	0.02154541015625	NA	NA	NA	NA
1	106122.005390902	runs_epiclomal/0_0.95_10000/epi_basic/126/cluster_posteriors.tsv.gz	3	159	3	0.792881400346433	0.140625	0.03955078125	NA	NA	NA	NA
1	104657.187335445	runs_epiclomal/0_0.95_10000/epi_basic/127/cluster_posteriors.tsv.gz	13	135	8	0.437854798416148	0.322265625	0.11871337890625	NA	NA	NA	NA
1	104476.107763691	runs_epiclomal/0_0.95_10000/epi_basic/128/cluster_posteriors.tsv.gz	5	152	3	0.536297089926839	0.15625	0.04296875	NA	NA	NA	NA
1	137538.50064888	runs_epiclomal/0_0.95_10000/epi_basic/129/cluster_posteriors.tsv.gz	2	141	2	0.000786966862411834	0.125	0.01953125	NA	NA	NA	NA
1	102423.117996946	runs_epiclomal/0_0.95_10000/epi_basic/13/cluster_posteriors.tsv.gz	8	134	4	0.5761773045554	0.228515625	0.07049560546875	NA	NA	NA	NA
1	106895.31670093	runs_epiclomal/0_0.95_10000/epi_basic/130/cluster_posteriors.tsv.gz	2	143	2	0.827302249950198	0.03515625	0.001708984375	NA	NA	NA	NA
1	104720.920017727	runs_epiclomal/0_0.95_10000/epi_basic/131/cluster_posteriors.tsv.gz	4	154	3	0.52159358803399	0.142578125	0.02532958984375	NA	NA	NA	NA
1	102536.180029589	runs_epiclomal/0_0.95_10000/epi_basic/132/cluster_posteriors.tsv.gz	7	163	4	0.637425671690777	0.150390625	0.03924560546875	NA	NA	NA	NA
1	106413.860430988	runs_epiclomal/0_0.95_10000/epi_basic/133/cluster_posteriors.tsv.gz	15	128	7	0.361203924160811	0.3046875	0.09930419921875	NA	NA	NA	NA
1	105236.92021204	runs_epiclomal/0_0.95_10000/epi_basic/134/cluster_posteriors.tsv.gz	5	168	4	0.641614483404397	0.177734375	0.044189453125	NA	NA	NA	NA
1	108333.127020467	runs_epiclomal/0_0.95_10000/epi_basic/135/cluster_posteriors.tsv.gz	6	174	5	0.480755486755293	0.236328125	0.06622314453125	NA	NA	NA	NA
1	107226.931778848	runs_epiclomal/0_0.95_10000/epi_basic/136/cluster_posteriors.tsv.gz	13	133	8	0.432187685517251	0.328125	0.12945556640625	NA	NA	NA	NA
1	108017.897038912	runs_epiclomal/0_0.95_10000/epi_basic/137/cluster_posteriors.tsv.gz	9	132	8	0.351607228943341	0.34765625	0.1270751953125	NA	NA	NA	NA
1	106421.672458068	runs_epiclomal/0_0.95_10000/epi_basic/138/cluster_posteriors.tsv.gz	13	130	8	0.439053569644578	0.353515625	0.1351318359375	NA	NA	NA	NA
1	106122.005390902	runs_epiclomal/0_0.95_10000/epi_basic/139/cluster_posteriors.tsv.gz	3	153	3	0.792881400346433	0.140625	0.03955078125	NA	NA	NA	NA
1	98428.4175177476	runs_epiclomal/0_0.95_10000/epi_basic/14/cluster_posteriors.tsv.gz	10	131	5	0.515121082162624	0.291015625	0.09002685546875	NA	NA	NA	NA
1	102536.180029589	runs_epiclomal/0_0.95_10000/epi_basic/140/cluster_posteriors.tsv.gz	6	163	4	0.637425671690777	0.150390625	0.03924560546875	NA	NA	NA	NA
1	107035.306581828	runs_epiclomal/0_0.95_10000/epi_basic/141/cluster_posteriors.tsv.gz	12	134	7	0.363207488361957	0.3203125	0.10858154296875	NA	NA	NA	NA
1	105399.507887936	runs_epiclomal/0_0.95_10000/epi_basic/142/cluster_posteriors.tsv.gz	15	132	7	0.431360148337025	0.28125	0.08935546875	NA	NA	NA	NA
1	108271.749363945	runs_epiclomal/0_0.95_10000/epi_basic/143/cluster_posteriors.tsv.gz	15	128	7	0.444713178181263	0.26953125	0.0865478515625	NA	NA	NA	NA
1	105559.860621972	runs_epiclomal/0_0.95_10000/epi_basic/144/cluster_posteriors.tsv.gz	2	141	2	0.828914435828653	0.033203125	0.001220703125	NA	NA	NA	NA
1	109854.568035002	runs_epiclomal/0_0.95_10000/epi_basic/145/cluster_posteriors.tsv.gz	8	182	6	0.416071535714949	0.2578125	0.08013916015625	NA	NA	NA	NA
1	104074.649063869	runs_epiclomal/0_0.95_10000/epi_basic/146/cluster_posteriors.tsv.gz	7	182	6	0.481289139982787	0.287109375	0.089111328125	NA	NA	NA	NA
1	107575.855769256	runs_epiclomal/0_0.95_10000/epi_basic/147/cluster_posteriors.tsv.gz	5	167	4	0.590108674090692	0.115234375	0.0335693359375	NA	NA	NA	NA
1	102300.598436556	runs_epiclomal/0_0.95_10000/epi_basic/148/cluster_posteriors.tsv.gz	12	132	7	0.476566371420405	0.330078125	0.11444091796875	NA	NA	NA	NA
1	105945.103258331	runs_epiclomal/0_0.95_10000/epi_basic/149/cluster_posteriors.tsv.gz	19	131	9	0.312305093224912	0.361328125	0.143310546875	NA	NA	NA	NA
1	101849.336175873	runs_epiclomal/0_0.95_10000/epi_basic/15/cluster_posteriors.tsv.gz	9	134	6	0.530730019657378	0.302734375	0.0994873046875	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/150/cluster_posteriors.tsv.gz	1	131	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	105268.828467309	runs_epiclomal/0_0.95_10000/epi_basic/151/cluster_posteriors.tsv.gz	4	167	4	0.519019717095674	0.205078125	0.05352783203125	NA	NA	NA	NA
1	107622.788723366	runs_epiclomal/0_0.95_10000/epi_basic/152/cluster_posteriors.tsv.gz	3	151	3	0.586310106529994	0.107421875	0.0233154296875	NA	NA	NA	NA
1	108706.582295419	runs_epiclomal/0_0.95_10000/epi_basic/153/cluster_posteriors.tsv.gz	17	130	8	0.423700840957267	0.263671875	0.0865478515625	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/154/cluster_posteriors.tsv.gz	2	133	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	107851.358639528	runs_epiclomal/0_0.95_10000/epi_basic/155/cluster_posteriors.tsv.gz	5	157	3	0.683204999679056	0.123046875	0.0260009765625	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/156/cluster_posteriors.tsv.gz	2	133	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	108333.127020467	runs_epiclomal/0_0.95_10000/epi_basic/157/cluster_posteriors.tsv.gz	7	173	5	0.480755486755293	0.236328125	0.06622314453125	NA	NA	NA	NA
1	106030.65660646	runs_epiclomal/0_0.95_10000/epi_basic/158/cluster_posteriors.tsv.gz	4	153	3	0.553128346499194	0.150390625	0.04058837890625	NA	NA	NA	NA
1	108439.110973722	runs_epiclomal/0_0.95_10000/epi_basic/159/cluster_posteriors.tsv.gz	22	133	8	0.454707129932929	0.26953125	0.086669921875	NA	NA	NA	NA
1	99402.860411876	runs_epiclomal/0_0.95_10000/epi_basic/16/cluster_posteriors.tsv.gz	11	136	7	0.499186587376568	0.330078125	0.11871337890625	NA	NA	NA	NA
1	103850.72099177	runs_epiclomal/0_0.95_10000/epi_basic/160/cluster_posteriors.tsv.gz	19	136	8	0.480438782807459	0.255859375	0.0858154296875	NA	NA	NA	NA
1	104999.618287475	runs_epiclomal/0_0.95_10000/epi_basic/161/cluster_posteriors.tsv.gz	24	136	7	0.417359756213714	0.275390625	0.0880126953125	NA	NA	NA	NA
1	109208.535408293	runs_epiclomal/0_0.95_10000/epi_basic/162/cluster_posteriors.tsv.gz	18	129	8	0.577287599688764	0.26953125	0.09228515625	NA	NA	NA	NA
1	107378.296279813	runs_epiclomal/0_0.95_10000/epi_basic/163/cluster_posteriors.tsv.gz	2	145	2	0.551668164210877	0.04296875	0.003173828125	NA	NA	NA	NA
1	108199.741548547	runs_epiclomal/0_0.95_10000/epi_basic/164/cluster_posteriors.tsv.gz	5	163	4	0.556137834077883	0.18359375	0.044677734375	NA	NA	NA	NA
1	105527.016414196	runs_epiclomal/0_0.95_10000/epi_basic/165/cluster_posteriors.tsv.gz	3	149	2	0.828914435828653	0.033203125	0.001220703125	NA	NA	NA	NA
1	106703.857495755	runs_epiclomal/0_0.95_10000/epi_basic/166/cluster_posteriors.tsv.gz	9	186	6	0.454733175504462	0.271484375	0.0797119140625	NA	NA	NA	NA
1	106813.554366471	runs_epiclomal/0_0.95_10000/epi_basic/167/cluster_posteriors.tsv.gz	3	141	2	0.715933510567159	0.0703125	0.005859375	NA	NA	NA	NA
1	105387.499339818	runs_epiclomal/0_0.95_10000/epi_basic/168/cluster_posteriors.tsv.gz	5	172	5	0.520368571387119	0.2421875	0.06787109375	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/169/cluster_posteriors.tsv.gz	1	131	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	98594.8846985025	runs_epiclomal/0_0.95_10000/epi_basic/17/cluster_posteriors.tsv.gz	12	133	8	0.47111024161927	0.353515625	0.13739013671875	NA	NA	NA	NA
1	107775.515271614	runs_epiclomal/0_0.95_10000/epi_basic/170/cluster_posteriors.tsv.gz	5	167	4	0.585840858949694	0.173828125	0.04510498046875	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/171/cluster_posteriors.tsv.gz	1	141	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	106895.31670093	runs_epiclomal/0_0.95_10000/epi_basic/172/cluster_posteriors.tsv.gz	2	143	2	0.827302249950198	0.03515625	0.001708984375	NA	NA	NA	NA
1	107575.855769256	runs_epiclomal/0_0.95_10000/epi_basic/173/cluster_posteriors.tsv.gz	5	163	4	0.590108674090692	0.115234375	0.0335693359375	NA	NA	NA	NA
1	107243.547038792	runs_epiclomal/0_0.95_10000/epi_basic/174/cluster_posteriors.tsv.gz	2	141	2	0.827302249950198	0.03515625	0.001708984375	NA	NA	NA	NA
1	104476.107763691	runs_epiclomal/0_0.95_10000/epi_basic/175/cluster_posteriors.tsv.gz	6	157	3	0.536297089926839	0.15625	0.04296875	NA	NA	NA	NA
1	108256.764514718	runs_epiclomal/0_0.95_10000/epi_basic/176/cluster_posteriors.tsv.gz	7	173	5	0.387166300206926	0.2734375	0.08587646484375	NA	NA	NA	NA
1	105061.193708694	runs_epiclomal/0_0.95_10000/epi_basic/177/cluster_posteriors.tsv.gz	3	157	3	0.680091942855655	0.154296875	0.0372314453125	NA	NA	NA	NA
1	105135.055874707	runs_epiclomal/0_0.95_10000/epi_basic/178/cluster_posteriors.tsv.gz	19	133	9	0.482535347519809	0.34375	0.12567138671875	NA	NA	NA	NA
1	107420.685580225	runs_epiclomal/0_0.95_10000/epi_basic/179/cluster_posteriors.tsv.gz	4	165	4	0.517583442538974	0.208984375	0.0576171875	NA	NA	NA	NA
1	98709.9750590136	runs_epiclomal/0_0.95_10000/epi_basic/18/cluster_posteriors.tsv.gz	16	137	9	0.447427848150003	0.376953125	0.14910888671875	NA	NA	NA	NA
1	107906.759816398	runs_epiclomal/0_0.95_10000/epi_basic/180/cluster_posteriors.tsv.gz	13	196	6	0.475458845846607	0.248046875	0.071533203125	NA	NA	NA	NA
1	106895.31670093	runs_epiclomal/0_0.95_10000/epi_basic/181/cluster_posteriors.tsv.gz	2	145	2	0.827302249950198	0.03515625	0.001708984375	NA	NA	NA	NA
1	109208.535408293	runs_epiclomal/0_0.95_10000/epi_basic/182/cluster_posteriors.tsv.gz	18	130	8	0.577287599688764	0.26953125	0.09228515625	NA	NA	NA	NA
1	111173.032693358	runs_epiclomal/0_0.95_10000/epi_basic/183/cluster_posteriors.tsv.gz	12	132	7	0.493181648526601	0.205078125	0.06549072265625	NA	NA	NA	NA
1	109323.646704259	runs_epiclomal/0_0.95_10000/epi_basic/184/cluster_posteriors.tsv.gz	11	132	8	0.27181812028668	0.34765625	0.132080078125	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/185/cluster_posteriors.tsv.gz	1	133	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	104914.134522086	runs_epiclomal/0_0.95_10000/epi_basic/186/cluster_posteriors.tsv.gz	4	163	4	0.59251992055641	0.193359375	0.0479736328125	NA	NA	NA	NA
1	107650.580073565	runs_epiclomal/0_0.95_10000/epi_basic/187/cluster_posteriors.tsv.gz	7	186	6	0.487843427163626	0.267578125	0.08392333984375	NA	NA	NA	NA
1	104720.920017727	runs_epiclomal/0_0.95_10000/epi_basic/188/cluster_posteriors.tsv.gz	4	155	3	0.52159358803399	0.142578125	0.02532958984375	NA	NA	NA	NA
1	103907.683320124	runs_epiclomal/0_0.95_10000/epi_basic/189/cluster_posteriors.tsv.gz	5	153	3	0.662243810191228	0.125	0.0234375	NA	NA	NA	NA
1	98040.7489320151	runs_epiclomal/0_0.95_10000/epi_basic/19/cluster_posteriors.tsv.gz	14	132	10	0.449529723839958	0.380859375	0.1522216796875	NA	NA	NA	NA
1	104267.750877137	runs_epiclomal/0_0.95_10000/epi_basic/190/cluster_posteriors.tsv.gz	13	136	8	0.407595406043655	0.31640625	0.11181640625	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/191/cluster_posteriors.tsv.gz	1	133	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	105289.433230319	runs_epiclomal/0_0.95_10000/epi_basic/192/cluster_posteriors.tsv.gz	4	153	3	0.662828593009739	0.162109375	0.04351806640625	NA	NA	NA	NA
1	106232.947613245	runs_epiclomal/0_0.95_10000/epi_basic/193/cluster_posteriors.tsv.gz	9	173	5	0.494056687791067	0.197265625	0.05279541015625	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/194/cluster_posteriors.tsv.gz	1	133	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/195/cluster_posteriors.tsv.gz	2	137	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	107851.358639528	runs_epiclomal/0_0.95_10000/epi_basic/196/cluster_posteriors.tsv.gz	5	153	3	0.683204999679056	0.123046875	0.0260009765625	NA	NA	NA	NA
1	109495.141825183	runs_epiclomal/0_0.95_10000/epi_basic/197/cluster_posteriors.tsv.gz	12	130	7	0.466004182884768	0.30078125	0.1143798828125	NA	NA	NA	NA
1	104446.052413791	runs_epiclomal/0_0.95_10000/epi_basic/198/cluster_posteriors.tsv.gz	15	132	8	0.434543399339795	0.337890625	0.123046875	NA	NA	NA	NA
1	107925.089966766	runs_epiclomal/0_0.95_10000/epi_basic/199/cluster_posteriors.tsv.gz	10	175	5	0.440103985559789	0.220703125	0.07122802734375	NA	NA	NA	NA
1	103995.563804584	runs_epiclomal/0_0.95_10000/epi_basic/2/cluster_posteriors.tsv.gz	12	136	3	0.69410366672888	0.111328125	0.02081298828125	NA	NA	NA	NA
1	133837.57895505	runs_epiclomal/0_0.95_10000/epi_basic/20/cluster_posteriors.tsv.gz	6	138	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	106421.672458068	runs_epiclomal/0_0.95_10000/epi_basic/200/cluster_posteriors.tsv.gz	14	130	8	0.439053569644578	0.353515625	0.1351318359375	NA	NA	NA	NA
1	108219.953577287	runs_epiclomal/0_0.95_10000/epi_basic/201/cluster_posteriors.tsv.gz	8	173	5	0.472271832180093	0.271484375	0.0848388671875	NA	NA	NA	NA
1	106482.665159258	runs_epiclomal/0_0.95_10000/epi_basic/202/cluster_posteriors.tsv.gz	5	172	5	0.378152890869623	0.283203125	0.09356689453125	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/203/cluster_posteriors.tsv.gz	2	134	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	104914.134522086	runs_epiclomal/0_0.95_10000/epi_basic/204/cluster_posteriors.tsv.gz	4	165	4	0.59251992055641	0.193359375	0.0479736328125	NA	NA	NA	NA
1	103736.754266958	runs_epiclomal/0_0.95_10000/epi_basic/205/cluster_posteriors.tsv.gz	14	132	7	0.444647720558017	0.31640625	0.1072998046875	NA	NA	NA	NA
1	105945.103258331	runs_epiclomal/0_0.95_10000/epi_basic/206/cluster_posteriors.tsv.gz	19	135	9	0.312305093224912	0.361328125	0.143310546875	NA	NA	NA	NA
1	105151.222462839	runs_epiclomal/0_0.95_10000/epi_basic/207/cluster_posteriors.tsv.gz	3	154	3	0.710213538667704	0.111328125	0.02154541015625	NA	NA	NA	NA
1	107650.580073565	runs_epiclomal/0_0.95_10000/epi_basic/208/cluster_posteriors.tsv.gz	7	184	6	0.487843427163626	0.267578125	0.08392333984375	NA	NA	NA	NA
1	105556.432427013	runs_epiclomal/0_0.95_10000/epi_basic/209/cluster_posteriors.tsv.gz	4	170	4	0.535219386767297	0.169921875	0.041748046875	NA	NA	NA	NA
1	106505.430911799	runs_epiclomal/0_0.95_10000/epi_basic/21/cluster_posteriors.tsv.gz	6	134	2	1	0	0	NA	NA	NA	NA
1	107875.249208388	runs_epiclomal/0_0.95_10000/epi_basic/210/cluster_posteriors.tsv.gz	20	130	8	0.388898748740383	0.220703125	0.07537841796875	NA	NA	NA	NA
1	108229.893942542	runs_epiclomal/0_0.95_10000/epi_basic/211/cluster_posteriors.tsv.gz	8	190	6	0.49330535928912	0.24609375	0.08544921875	NA	NA	NA	NA
1	104587.040911164	runs_epiclomal/0_0.95_10000/epi_basic/212/cluster_posteriors.tsv.gz	12	136	8	0.412814966405082	0.36328125	0.140625	NA	NA	NA	NA
1	106856.641902944	runs_epiclomal/0_0.95_10000/epi_basic/213/cluster_posteriors.tsv.gz	2	141	2	0.715933510567159	0.0703125	0.005859375	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/214/cluster_posteriors.tsv.gz	2	131	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	104476.107763691	runs_epiclomal/0_0.95_10000/epi_basic/215/cluster_posteriors.tsv.gz	5	151	3	0.536297089926839	0.15625	0.04296875	NA	NA	NA	NA
1	107226.931778848	runs_epiclomal/0_0.95_10000/epi_basic/216/cluster_posteriors.tsv.gz	11	133	8	0.432187685517251	0.328125	0.12945556640625	NA	NA	NA	NA
1	102536.180029589	runs_epiclomal/0_0.95_10000/epi_basic/217/cluster_posteriors.tsv.gz	6	163	4	0.637425671690777	0.150390625	0.03924560546875	NA	NA	NA	NA
1	105556.432427013	runs_epiclomal/0_0.95_10000/epi_basic/218/cluster_posteriors.tsv.gz	5	165	4	0.535219386767297	0.169921875	0.041748046875	NA	NA	NA	NA
1	108271.749363945	runs_epiclomal/0_0.95_10000/epi_basic/219/cluster_posteriors.tsv.gz	15	132	7	0.444713178181263	0.26953125	0.0865478515625	NA	NA	NA	NA
1	104666.504947071	runs_epiclomal/0_0.95_10000/epi_basic/22/cluster_posteriors.tsv.gz	7	132	3	0.792881400346433	0.140625	0.03955078125	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/220/cluster_posteriors.tsv.gz	2	137	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/221/cluster_posteriors.tsv.gz	1	133	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	106921.712896953	runs_epiclomal/0_0.95_10000/epi_basic/222/cluster_posteriors.tsv.gz	3	156	3	0.526606205933672	0.142578125	0.03253173828125	NA	NA	NA	NA
1	108282.066496009	runs_epiclomal/0_0.95_10000/epi_basic/223/cluster_posteriors.tsv.gz	8	172	5	0.498109403303638	0.212890625	0.06353759765625	NA	NA	NA	NA
1	108834.978153101	runs_epiclomal/0_0.95_10000/epi_basic/224/cluster_posteriors.tsv.gz	4	166	3	0.579761736792945	0.125	0.0284423828125	NA	NA	NA	NA
1	106815.920800823	runs_epiclomal/0_0.95_10000/epi_basic/225/cluster_posteriors.tsv.gz	20	134	8	0.410730000568953	0.34375	0.12420654296875	NA	NA	NA	NA
1	108228.925383736	runs_epiclomal/0_0.95_10000/epi_basic/226/cluster_posteriors.tsv.gz	3	152	3	0.548560154044292	0.119140625	0.025390625	NA	NA	NA	NA
1	106392.185489788	runs_epiclomal/0_0.95_10000/epi_basic/227/cluster_posteriors.tsv.gz	6	165	4	0.601365450720039	0.166015625	0.043701171875	NA	NA	NA	NA
1	106368.00543041	runs_epiclomal/0_0.95_10000/epi_basic/228/cluster_posteriors.tsv.gz	21	132	8	0.459549390804063	0.263671875	0.0867919921875	NA	NA	NA	NA
1	105151.222462839	runs_epiclomal/0_0.95_10000/epi_basic/229/cluster_posteriors.tsv.gz	3	151	3	0.710213538667704	0.111328125	0.02154541015625	NA	NA	NA	NA
1	104433.371311695	runs_epiclomal/0_0.95_10000/epi_basic/23/cluster_posteriors.tsv.gz	10	134	4	0.680614181894738	0.228515625	0.05877685546875	NA	NA	NA	NA
1	133837.578954877	runs_epiclomal/0_0.95_10000/epi_basic/230/cluster_posteriors.tsv.gz	1	131	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	105639.889685759	runs_epiclomal/0_0.95_10000/epi_basic/231/cluster_posteriors.tsv.gz	3	143	2	0.828914435828653	0.033203125	0.001220703125	NA	NA	NA	NA
1	102536.180029589	runs_epiclomal/0_0.95_10000/epi_basic/232/cluster_posteriors.tsv.gz	7	169	4	0.637425671690777	0.150390625	0.03924560546875	NA	NA	NA	NA
1	109496.644111837	runs_epiclomal/0_0.95_10000/epi_basic/233/cluster_posteriors.tsv.gz	9	130	7	0.389590600517438	0.31640625	0.11376953125	NA	NA	NA	NA
1	107226.931778848	runs_epiclomal/0_0.95_10000/epi_basic/234/cluster_posteriors.tsv.gz	12	131	8	0.432187685517251	0.328125	0.12945556640625	NA	NA	NA	NA
